Año,Mes,Nacionalidad,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2015,Enero,Venezuela,862,9,13,,22,"(4.815061,-75.736532)"
2015,Enero,Venezuela,862,154,266,,420,"(6.171601,-75.427454)"
2015,Enero,Venezuela,862,375,567,,942,"(6.185799,-67.483929)"
2015,Enero,Venezuela,862,88,177,,265,"(7.088729,-70.740253)"
2015,Enero,Venezuela,862,3,8,,11,"(7.128456,-73.183637)"
2015,Enero,Venezuela,862,"3,158","3,835",,"6,993","(7.818934,-72.453226)"
2015,Enero,Venezuela,862,580,534,,"1,114","(7.927209,-72.507910)"
2015,Enero,Venezuela,862,0,2,,2,"(8.635765,-77.346578)"
2015,Febrero,Venezuela,862,1,3,,4,"(-4.197703,-69.941278)"
2015,Febrero,Venezuela,862,0,3,,3,"(0.25129,-76.875963)"
2015,Febrero,Venezuela,862,226,273,,499,"(0.814836,-77.662532)"
2015,Febrero,Venezuela,862,29,45,,74,"(10.408582,-75.538003)"
2015,Febrero,Venezuela,862,155,192,,347,"(10.445761,-75.516429)"
2015,Febrero,Venezuela,862,41,139,,180,"(10.886611,-74.776708)"
2015,Febrero,Venezuela,862,"2,126","2,785",,"4,911","(11.360009,-72.129330)"
2015,Febrero,Venezuela,862,0,1,,1,"(12.5744111,-81.703935)"
2015,Febrero,Venezuela,862,8,5,,13,"(12.586067,-81.702563)"
2015,Febrero,Venezuela,862,44,90,,134,"(3.541112,-76.384584)"
2015,Febrero,Venezuela,862,5,19,,24,"(3.866713,-67.927521)"
2015,Febrero,Venezuela,862,"4,225","5,259",,"9,484","(4.697144,-74.140516)"
2015,Febrero,Venezuela,862,1,7,,8,"(4.815061,-75.736532)"
2015,Febrero,Venezuela,862,135,231,,366,"(6.171601,-75.427454)"
2015,Febrero,Venezuela,862,305,499,,804,"(6.185799,-67.483929)"
2015,Febrero,Venezuela,862,62,111,,173,"(7.088729,-70.740253)"
2015,Febrero,Venezuela,862,6,13,,19,"(7.128456,-73.183637)"
2015,Febrero,Venezuela,862,"2,261","2,600",,"4,861","(7.818934,-72.453226)"
2015,Febrero,Venezuela,862,368,371,,739,"(7.927209,-72.507910)"
2015,Marzo,Venezuela,862,0,2,,2,"(-4.197703,-69.941278)"
2015,Marzo,Venezuela,862,1,2,,3,"(0.25129,-76.875963)"
2015,Marzo,Venezuela,862,297,347,,644,"(0.814836,-77.662532)"
2015,Marzo,Venezuela,862,26,47,,73,"(10.408582,-75.538003)"
2015,Marzo,Venezuela,862,177,268,,445,"(10.445761,-75.516429)"
2015,Marzo,Venezuela,862,28,110,,138,"(10.886611,-74.776708)"
2015,Marzo,Venezuela,862,0,5,,5,"(10.971302,-74.765397)"
2015,Marzo,Venezuela,862,0,1,,1,"(11.117806,-74.232622)"
2015,Marzo,Venezuela,862,"2,027","2,463",,"4,490","(11.360009,-72.129330)"
2015,Marzo,Venezuela,862,1,2,,3,"(12.586067,-81.702563)"
2015,Marzo,Venezuela,862,65,99,,164,"(3.541112,-76.384584)"
2015,Marzo,Venezuela,862,9,9,,18,"(3.866713,-67.927521)"
2015,Marzo,Venezuela,862,1,1,,2,"(4.452882,-75.766298)"
2015,Marzo,Venezuela,862,"5,187","6,122",,"11,309","(4.697144,-74.140516)"
2015,Marzo,Venezuela,862,7,9,,16,"(4.815061,-75.736532)"
2015,Marzo,Venezuela,862,142,289,,431,"(6.171601,-75.427454)"
2015,Marzo,Venezuela,862,164,295,,459,"(6.185799,-67.483929)"
2015,Marzo,Venezuela,862,138,221,,359,"(7.088729,-70.740253)"
2015,Marzo,Venezuela,862,7,10,,17,"(7.128456,-73.183637)"
2015,Marzo,Venezuela,862,"2,820","3,414",,"6,234","(7.818934,-72.453226)"
2015,Marzo,Venezuela,862,403,447,,850,"(7.927209,-72.507910)"
2015,Marzo,Venezuela,862,1,2,,3,"(8.635765,-77.346578)"
2015,Abril,Venezuela,862,1,1,,2,"(-4.197703,-69.941278)"
2015,Abril,Venezuela,862,1,5,,6,"(0.25129,-76.875963)"
2015,Abril,Venezuela,862,241,322,,563,"(0.814836,-77.662532)"
2015,Abril,Venezuela,862,18,41,,59,"(10.408582,-75.538003)"
2015,Abril,Venezuela,862,4,15,,19,"(10.433609,-73.247863)"
2015,Abril,Venezuela,862,66,128,,194,"(10.445761,-75.516429)"
2015,Abril,Venezuela,862,34,108,,142,"(10.886611,-74.776708)"
2015,Abril,Venezuela,862,0,1,,1,"(10.971302,-74.765397)"
2015,Abril,Venezuela,862,0,2,,2,"(11.117806,-74.232622)"
2015,Abril,Venezuela,862,"1,665","2,605",,"4,270","(11.360009,-72.129330)"
2015,Abril,Venezuela,862,3,5,,8,"(12.586067,-81.702563)"
2015,Abril,Venezuela,862,64,86,,150,"(3.541112,-76.384584)"
2015,Abril,Venezuela,862,9,9,,18,"(3.866713,-67.927521)"
2015,Abril,Venezuela,862,1,2,,3,"(4.452882,-75.766298)"
2015,Abril,Venezuela,862,"5,962","6,686",,"12,648","(4.697144,-74.140516)"
2015,Abril,Venezuela,862,4,6,,10,"(4.815061,-75.736532)"
2015,Abril,Venezuela,862,171,308,,479,"(6.171601,-75.427454)"
2015,Abril,Venezuela,862,172,319,,491,"(6.185799,-67.483929)"
2015,Abril,Venezuela,862,60,117,,177,"(7.088729,-70.740253)"
2015,Abril,Venezuela,862,3,6,,9,"(7.128456,-73.183637)"
2015,Abril,Venezuela,862,"2,280","3,052",,"5,332","(7.818934,-72.453226)"
2015,Abril,Venezuela,862,383,389,,772,"(7.927209,-72.507910)"
2015,Abril,Venezuela,862,0,3,,3,"(8.635765,-77.346578)"
2015,Mayo,Venezuela,862,1,2,,3,"(-4.197703,-69.941278)"
2015,Mayo,Venezuela,862,0,1,,1,"(-4.223468,-69.945098)"
2015,Mayo,Venezuela,862,0,2,,2,"(0.25129,-76.875963)"
2015,Mayo,Venezuela,862,198,277,,475,"(0.814836,-77.662532)"
2015,Mayo,Venezuela,862,5,10,,15,"(10.408582,-75.538003)"
2015,Mayo,Venezuela,862,0,7,,7,"(10.433609,-73.247863)"
2015,Mayo,Venezuela,862,76,189,,265,"(10.445761,-75.516429)"
2015,Mayo,Venezuela,862,53,129,,182,"(10.886611,-74.776708)"
2015,Mayo,Venezuela,862,0,9,,9,"(11.247723,-74.213989)"
2015,Mayo,Venezuela,862,"1,652","2,453",,"4,105","(11.360009,-72.129330)"
2015,Mayo,Venezuela,862,2,3,,5,"(12.586067,-81.702563)"
2015,Mayo,Venezuela,862,72,126,,198,"(3.541112,-76.384584)"
2015,Mayo,Venezuela,862,11,9,,20,"(3.866713,-67.927521)"
2015,Mayo,Venezuela,862,2,3,,5,"(4.452882,-75.766298)"
2015,Mayo,Venezuela,862,"5,356","6,529",,"11,885","(4.697144,-74.140516)"
2015,Mayo,Venezuela,862,1,15,,16,"(4.815061,-75.736532)"
2015,Mayo,Venezuela,862,194,283,,477,"(6.171601,-75.427454)"
2015,Mayo,Venezuela,862,195,456,,651,"(6.185799,-67.483929)"
2015,Mayo,Venezuela,862,50,99,,149,"(7.088729,-70.740253)"
2015,Mayo,Venezuela,862,8,11,,19,"(7.128456,-73.183637)"
2015,Mayo,Venezuela,862,"2,572","3,293",,"5,865","(7.818934,-72.453226)"
2015,Mayo,Venezuela,862,388,470,,858,"(7.927209,-72.507910)"
2015,Mayo,Venezuela,862,0,3,,3,"(8.635765,-77.346578)"
2015,Junio,Venezuela,862,1,0,,1,"(-4.197703,-69.941278)"
2015,Junio,Venezuela,862,2,1,,3,"(0.25129,-76.875963)"
2015,Junio,Venezuela,862,202,259,,461,"(0.814836,-77.662532)"
2015,Junio,Venezuela,862,3,42,,45,"(10.408582,-75.538003)"
2015,Junio,Venezuela,862,70,143,,213,"(10.445761,-75.516429)"
2015,Junio,Venezuela,862,49,117,,166,"(10.886611,-74.776708)"
2015,Junio,Venezuela,862,0,8,,8,"(10.971302,-74.765397)"
2015,Junio,Venezuela,862,0,4,,4,"(11.117806,-74.232622)"
2015,Junio,Venezuela,862,0,1,,1,"(11.247723,-74.213989)"
2015,Junio,Venezuela,862,"1,719","2,443",,"4,162","(11.360009,-72.129330)"
2015,Junio,Venezuela,862,0,3,,3,"(12.586067,-81.702563)"
2015,Junio,Venezuela,862,36,80,,116,"(3.541112,-76.384584)"
2015,Junio,Venezuela,862,12,5,,17,"(3.866713,-67.927521)"
2015,Junio,Venezuela,862,2,1,,3,"(4.452882,-75.766298)"
2015,Junio,Venezuela,862,"4,901","5,851",,"10,752","(4.697144,-74.140516)"
2015,Junio,Venezuela,862,1,6,,7,"(4.815061,-75.736532)"
2015,Junio,Venezuela,862,144,230,,374,"(6.171601,-75.427454)"
2015,Junio,Venezuela,862,213,392,,605,"(6.185799,-67.483929)"
2015,Junio,Venezuela,862,125,197,,322,"(7.088729,-70.740253)"
2015,Junio,Venezuela,862,6,6,,12,"(7.128456,-73.183637)"
2015,Junio,Venezuela,862,"2,681","3,336",,"6,017","(7.818934,-72.453226)"
2015,Junio,Venezuela,862,380,378,,758,"(7.927209,-72.507910)"
2015,Junio,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2015,Julio,Venezuela,862,2,3,,5,"(-4.197703,-69.941278)"
2015,Julio,Venezuela,862,0,1,,1,"(0.25129,-76.875963)"
2015,Julio,Venezuela,862,2,2,,4,"(0.812436,-77.847006)"
2015,Julio,Venezuela,862,235,349,,584,"(0.814836,-77.662532)"
2015,Julio,Venezuela,862,1,3,,4,"(10.408582,-75.538003)"
2015,Julio,Venezuela,862,507,447,,954,"(10.445761,-75.516429)"
2015,Julio,Venezuela,862,58,167,,225,"(10.886611,-74.776708)"
2015,Julio,Venezuela,862,0,9,,9,"(10.971302,-74.765397)"
2015,Julio,Venezuela,862,0,5,,5,"(11.117806,-74.232622)"
2015,Julio,Venezuela,862,"2,571","3,126",,"5,697","(11.360009,-72.129330)"
2015,Julio,Venezuela,862,0,3,,3,"(12.5744111,-81.703935)"
2015,Julio,Venezuela,862,6,8,,14,"(12.586067,-81.702563)"
2015,Julio,Venezuela,862,64,91,,155,"(3.541112,-76.384584)"
2015,Julio,Venezuela,862,32,58,,90,"(3.866713,-67.927521)"
2015,Julio,Venezuela,862,3,1,,4,"(4.452882,-75.766298)"
2015,Julio,Venezuela,862,"5,698","6,425",,"12,123","(4.697144,-74.140516)"
2015,Julio,Venezuela,862,16,16,,32,"(4.815061,-75.736532)"
2015,Julio,Venezuela,862,"1,014","1,092",,"2,106","(6.171601,-75.427454)"
2015,Julio,Venezuela,862,386,636,,"1,022","(6.185799,-67.483929)"
2015,Julio,Venezuela,862,59,101,,160,"(7.088729,-70.740253)"
2015,Julio,Venezuela,862,7,5,,12,"(7.128456,-73.183637)"
2015,Julio,Venezuela,862,"3,857","4,184",,"8,041","(7.818934,-72.453226)"
2015,Julio,Venezuela,862,502,451,,953,"(7.927209,-72.507910)"
2015,Julio,Venezuela,862,0,2,,2,"(8.635765,-77.346578)"
2015,Agosto,Venezuela,862,1,1,,2,"(-4.197703,-69.941278)"
2015,Agosto,Venezuela,862,0,6,,6,"(0.25129,-76.875963)"
2015,Agosto,Venezuela,862,3,10,,13,"(0.812436,-77.847006)"
2015,Agosto,Venezuela,862,253,373,,626,"(0.814836,-77.662532)"
2015,Agosto,Venezuela,862,1,14,,15,"(10.408582,-75.538003)"
2015,Agosto,Venezuela,862,613,536,,"1,149","(10.445761,-75.516429)"
2015,Agosto,Venezuela,862,54,108,,162,"(10.886611,-74.776708)"
2015,Agosto,Venezuela,862,"4,014","4,481",,"8,495","(11.360009,-72.129330)"
2015,Agosto,Venezuela,862,2,0,,2,"(12.2205723,-71.989035)"
2015,Agosto,Venezuela,862,0,2,,2,"(12.586067,-81.702563)"
2015,Agosto,Venezuela,862,76,125,,201,"(3.541112,-76.384584)"
2015,Agosto,Venezuela,862,50,70,,120,"(3.866713,-67.927521)"
2015,Agosto,Venezuela,862,"6,769","7,084",,"13,853","(4.697144,-74.140516)"
2015,Agosto,Venezuela,862,3,3,,6,"(4.815061,-75.736532)"
2015,Agosto,Venezuela,862,"2,787","2,614",,"5,401","(6.171601,-75.427454)"
2015,Agosto,Venezuela,862,355,634,,989,"(6.185799,-67.483929)"
2015,Agosto,Venezuela,862,314,386,,700,"(7.088729,-70.740253)"
2015,Agosto,Venezuela,862,15,13,,28,"(7.128456,-73.183637)"
2015,Agosto,Venezuela,862,"3,781","3,813",,"7,594","(7.818934,-72.453226)"
2015,Agosto,Venezuela,862,496,436,,932,"(7.927209,-72.507910)"
2015,Agosto,Venezuela,862,1,4,,5,"(8.635765,-77.346578)"
2015,Agosto,Venezuela,862,7,5,,12,"NoAplica,NoAplica"
2015,Septiembre,Venezuela,862,1,2,,3,"(-4.197703,-69.941278)"
2015,Septiembre,Venezuela,862,1,0,,1,"(-4.223468,-69.945098)"
2015,Septiembre,Venezuela,862,1,0,,1,"(0.25129,-76.875963)"
2015,Septiembre,Venezuela,862,278,357,,635,"(0.814836,-77.662532)"
2015,Septiembre,Venezuela,862,0,1,,1,"(1.813928,-78.763924)"
2015,Septiembre,Venezuela,862,14,15,,29,"(10.408582,-75.538003)"
2015,Septiembre,Venezuela,862,495,501,,996,"(10.445761,-75.516429)"
2015,Septiembre,Venezuela,862,54,136,,190,"(10.886611,-74.776708)"
2015,Septiembre,Venezuela,862,877,"1,105",,"1,982","(11.360009,-72.129330)"
2015,Septiembre,Venezuela,862,4,6,,10,"(12.586067,-81.702563)"
2015,Septiembre,Venezuela,862,66,100,,166,"(3.541112,-76.384584)"
2015,Septiembre,Venezuela,862,31,39,,70,"(3.866713,-67.927521)"
2015,Septiembre,Venezuela,862,"6,499","7,130",,"13,629","(4.697144,-74.140516)"
2015,Septiembre,Venezuela,862,0,6,,6,"(4.815061,-75.736532)"
2015,Septiembre,Venezuela,862,"2,766","2,524",,"5,290","(6.171601,-75.427454)"
2015,Septiembre,Venezuela,862,202,420,,622,"(6.185799,-67.483929)"
2015,Septiembre,Venezuela,862,174,255,,429,"(7.088729,-70.740253)"
2015,Septiembre,Venezuela,862,9,11,,20,"(7.128456,-73.183637)"
2015,Septiembre,Venezuela,862,"1,305","1,555",,"2,860","(7.818934,-72.453226)"
2015,Septiembre,Venezuela,862,256,214,,470,"(7.927209,-72.507910)"
2015,Septiembre,Venezuela,862,0,2,,2,"(8.635765,-77.346578)"
2015,Septiembre,Venezuela,862,4,3,,7,"NoAplica,NoAplica"
2015,Octubre,Venezuela,862,1,4,,5,"(-4.197703,-69.941278)"
2015,Octubre,Venezuela,862,0,4,,4,"(0.25129,-76.875963)"
2015,Octubre,Venezuela,862,276,326,,602,"(0.814836,-77.662532)"
2015,Octubre,Venezuela,862,12,20,,32,"(10.408582,-75.538003)"
2015,Octubre,Venezuela,862,516,472,,988,"(10.445761,-75.516429)"
2015,Octubre,Venezuela,862,64,156,,220,"(10.886611,-74.776708)"
2015,Octubre,Venezuela,862,2,21,,23,"(11.117806,-74.232622)"
2015,Octubre,Venezuela,862,189,268,,457,"(11.360009,-72.129330)"
2015,Octubre,Venezuela,862,0,3,,3,"(12.586067,-81.702563)"
2015,Octubre,Venezuela,862,79,130,,209,"(3.541112,-76.384584)"
2015,Octubre,Venezuela,862,34,50,,84,"(3.866713,-67.927521)"
2015,Octubre,Venezuela,862,0,2,,2,"(4.452882,-75.766298)"
2015,Octubre,Venezuela,862,"6,590","7,158",,"13,748","(4.697144,-74.140516)"
2015,Octubre,Venezuela,862,1,7,,8,"(4.815061,-75.736532)"
2015,Octubre,Venezuela,862,"2,566","2,325",,"4,891","(6.171601,-75.427454)"
2015,Octubre,Venezuela,862,26,50,,76,"(6.185799,-67.483929)"
2015,Octubre,Venezuela,862,46,92,,138,"(7.088729,-70.740253)"
2015,Octubre,Venezuela,862,11,19,,30,"(7.128456,-73.183637)"
2015,Octubre,Venezuela,862,"1,620","1,959",,"3,579","(7.818934,-72.453226)"
2015,Octubre,Venezuela,862,154,152,,306,"(7.927209,-72.507910)"
2015,Octubre,Venezuela,862,1,2,,3,"(8.635765,-77.346578)"
2015,Octubre,Venezuela,862,4,5,,9,"NoAplica,NoAplica"
2015,Noviembre,Venezuela,862,2,3,,5,"(-4.197703,-69.941278)"
2015,Noviembre,Venezuela,862,2,3,,5,"(0.25129,-76.875963)"
2015,Noviembre,Venezuela,862,252,394,,646,"(0.814836,-77.662532)"
2015,Noviembre,Venezuela,862,0,3,,3,"(1.813928,-78.763924)"
2015,Noviembre,Venezuela,862,5,6,,11,"(10.408582,-75.538003)"
2015,Noviembre,Venezuela,862,629,512,,"1,141","(10.445761,-75.516429)"
2015,Noviembre,Venezuela,862,71,121,,192,"(10.886611,-74.776708)"
2015,Noviembre,Venezuela,862,0,1,,1,"(11.117806,-74.232622)"
2015,Noviembre,Venezuela,862,182,271,,453,"(11.360009,-72.129330)"
2015,Noviembre,Venezuela,862,5,3,,8,"(12.586067,-81.702563)"
2015,Noviembre,Venezuela,862,57,78,,135,"(3.541112,-76.384584)"
2015,Noviembre,Venezuela,862,36,54,,90,"(3.866713,-67.927521)"
2015,Noviembre,Venezuela,862,"6,319","7,231",,"13,550","(4.697144,-74.140516)"
2015,Noviembre,Venezuela,862,4,12,,16,"(4.815061,-75.736532)"
2015,Noviembre,Venezuela,862,"2,086","2,054",,"4,140","(6.171601,-75.427454)"
2015,Noviembre,Venezuela,862,59,99,,158,"(6.185799,-67.483929)"
2015,Noviembre,Venezuela,862,40,63,,103,"(7.088729,-70.740253)"
2015,Noviembre,Venezuela,862,9,15,,24,"(7.128456,-73.183637)"
2015,Noviembre,Venezuela,862,"2,270","2,646",,"4,916","(7.818934,-72.453226)"
2015,Noviembre,Venezuela,862,185,206,,391,"(7.927209,-72.507910)"
2015,Noviembre,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2015,Noviembre,Venezuela,862,1,1,,2,"NoAplica,NoAplica"
2015,Diciembre,Venezuela,862,1,1,,2,"(-4.197703,-69.941278)"
2015,Diciembre,Venezuela,862,3,4,,7,"(0.25129,-76.875963)"
2015,Diciembre,Venezuela,862,361,600,,961,"(0.814836,-77.662532)"
2015,Diciembre,Venezuela,862,10,20,,30,"(10.408582,-75.538003)"
2015,Diciembre,Venezuela,862,613,512,,"1,125","(10.445761,-75.516429)"
2015,Diciembre,Venezuela,862,86,125,,211,"(10.886611,-74.776708)"
2015,Diciembre,Venezuela,862,0,4,,4,"(10.971302,-74.765397)"
2015,Diciembre,Venezuela,862,0,6,,6,"(11.117806,-74.232622)"
2015,Diciembre,Venezuela,862,206,301,,507,"(11.360009,-72.129330)"
2015,Diciembre,Venezuela,862,9,13,,22,"(12.586067,-81.702563)"
2015,Diciembre,Venezuela,862,63,94,,157,"(3.541112,-76.384584)"
2015,Diciembre,Venezuela,862,47,44,,91,"(3.866713,-67.927521)"
2015,Diciembre,Venezuela,862,4,3,,7,"(4.452882,-75.766298)"
2015,Diciembre,Venezuela,862,"6,471","6,519",,"12,990","(4.697144,-74.140516)"
2015,Diciembre,Venezuela,862,5,9,,14,"(4.815061,-75.736532)"
2015,Diciembre,Venezuela,862,"2,168","1,854",,"4,022","(6.171601,-75.427454)"
2015,Diciembre,Venezuela,862,49,73,,122,"(6.185799,-67.483929)"
2015,Diciembre,Venezuela,862,61,144,,205,"(7.088729,-70.740253)"
2015,Diciembre,Venezuela,862,26,28,,54,"(7.128456,-73.183637)"
2015,Diciembre,Venezuela,862,"2,793","2,993",,"5,786","(7.818934,-72.453226)"
2015,Diciembre,Venezuela,862,334,388,,722,"(7.927209,-72.507910)"
2015,Diciembre,Venezuela,862,0,1,,1,"NoAplica,NoAplica"
2016,Enero,Venezuela,862,0,2,,2,"(-4.197703,-69.941278)"
2016,Enero,Venezuela,862,2,5,,7,"(0.25129,-76.875963)"
2016,Enero,Venezuela,862,346,493,,839,"(0.814836,-77.662532)"
2016,Enero,Venezuela,862,1,0,,1,"(1.813928,-78.763924)"
2016,Enero,Venezuela,862,6,28,,34,"(10.408582,-75.538003)"
2016,Enero,Venezuela,862,161,230,,391,"(10.445761,-75.516429)"
2016,Enero,Venezuela,862,86,140,,226,"(10.886611,-74.776708)"
2016,Enero,Venezuela,862,1,6,,7,"(11.117806,-74.232622)"
2016,Enero,Venezuela,862,221,362,,583,"(11.360009,-72.129330)"
2016,Enero,Venezuela,862,3,6,,9,"(12.586067,-81.702563)"
2016,Enero,Venezuela,862,132,149,,281,"(3.541112,-76.384584)"
2016,Enero,Venezuela,862,33,29,,62,"(3.866713,-67.927521)"
2016,Enero,Venezuela,862,2,0,,2,"(4.452882,-75.766298)"
2016,Enero,Venezuela,862,"5,897","6,188",,"12,085","(4.697144,-74.140516)"
2016,Enero,Venezuela,862,14,15,,29,"(4.815061,-75.736532)"
2016,Enero,Venezuela,862,976,999,,"1,975","(6.171601,-75.427454)"
2016,Enero,Venezuela,862,32,80,,112,"(6.185799,-67.483929)"
2016,Enero,Venezuela,862,41,77,,118,"(7.088729,-70.740253)"
2016,Enero,Venezuela,862,16,16,,32,"(7.128456,-73.183637)"
2016,Enero,Venezuela,862,"2,472","2,962",,"5,434","(7.818934,-72.453226)"
2016,Enero,Venezuela,862,265,316,,581,"(7.927209,-72.507910)"
2016,Enero,Venezuela,862,0,5,,5,"(8.635765,-77.346578)"
2016,Enero,Venezuela,862,5,7,,12,"NoAplica,NoAplica"
2016,Febrero,Venezuela,862,2,2,,4,"(-4.197703,-69.941278)"
2016,Febrero,Venezuela,862,2,4,,6,"(0.25129,-76.875963)"
2016,Febrero,Venezuela,862,262,404,,666,"(0.814836,-77.662532)"
2016,Febrero,Venezuela,862,2,10,,12,"(10.408582,-75.538003)"
2016,Febrero,Venezuela,862,76,125,,201,"(10.445761,-75.516429)"
2016,Febrero,Venezuela,862,53,161,,214,"(10.886611,-74.776708)"
2016,Febrero,Venezuela,862,1,0,,1,"(11.247723,-74.213989)"
2016,Febrero,Venezuela,862,261,420,,681,"(11.360009,-72.129330)"
2016,Febrero,Venezuela,862,0,8,,8,"(12.586067,-81.702563)"
2016,Febrero,Venezuela,862,63,90,,153,"(3.541112,-76.384584)"
2016,Febrero,Venezuela,862,45,46,,91,"(3.866713,-67.927521)"
2016,Febrero,Venezuela,862,1,0,,1,"(4.452882,-75.766298)"
2016,Febrero,Venezuela,862,"4,184","5,209",,"9,393","(4.697144,-74.140516)"
2016,Febrero,Venezuela,862,2,3,,5,"(4.815061,-75.736532)"
2016,Febrero,Venezuela,862,681,818,,"1,499","(6.171601,-75.427454)"
2016,Febrero,Venezuela,862,64,100,,164,"(6.185799,-67.483929)"
2016,Febrero,Venezuela,862,35,44,,79,"(7.088729,-70.740253)"
2016,Febrero,Venezuela,862,3,2,,5,"(7.128456,-73.183637)"
2016,Febrero,Venezuela,862,"1,682","2,153",,"3,835","(7.818934,-72.453226)"
2016,Febrero,Venezuela,862,208,227,,435,"(7.927209,-72.507910)"
2016,Febrero,Venezuela,862,5,9,,14,"NoAplica,NoAplica"
2016,Marzo,Venezuela,862,1,2,,3,"(-4.197703,-69.941278)"
2016,Marzo,Venezuela,862,3,1,,4,"(0.25129,-76.875963)"
2016,Marzo,Venezuela,862,230,411,,641,"(0.814836,-77.662532)"
2016,Marzo,Venezuela,862,0,4,,4,"(10.408582,-75.538003)"
2016,Marzo,Venezuela,862,84,102,,186,"(10.445761,-75.516429)"
2016,Marzo,Venezuela,862,57,102,,159,"(10.886611,-74.776708)"
2016,Marzo,Venezuela,862,0,11,,11,"(11.117806,-74.232622)"
2016,Marzo,Venezuela,862,402,563,,965,"(11.360009,-72.129330)"
2016,Marzo,Venezuela,862,2,3,,5,"(12.586067,-81.702563)"
2016,Marzo,Venezuela,862,38,58,,96,"(3.541112,-76.384584)"
2016,Marzo,Venezuela,862,51,59,,110,"(3.866713,-67.927521)"
2016,Marzo,Venezuela,862,1,5,,6,"(4.452882,-75.766298)"
2016,Marzo,Venezuela,862,"5,012","5,671",,"10,683","(4.697144,-74.140516)"
2016,Marzo,Venezuela,862,13,17,,30,"(4.815061,-75.736532)"
2016,Marzo,Venezuela,862,"1,002","1,021",,"2,023","(6.171601,-75.427454)"
2016,Marzo,Venezuela,862,81,133,,214,"(6.185799,-67.483929)"
2016,Marzo,Venezuela,862,62,89,,151,"(7.088729,-70.740253)"
2016,Marzo,Venezuela,862,9,13,,22,"(7.128456,-73.183637)"
2016,Marzo,Venezuela,862,"1,442","1,688",,"3,130","(7.818934,-72.453226)"
2016,Marzo,Venezuela,862,150,193,,343,"(7.927209,-72.507910)"
2016,Marzo,Venezuela,862,0,2,,2,"(8.635765,-77.346578)"
2016,Marzo,Venezuela,862,3,1,,4,"NoAplica,NoAplica"
2016,Abril,Venezuela,862,1,3,,4,"(-4.197703,-69.941278)"
2016,Abril,Venezuela,862,3,4,,7,"(0.25129,-76.875963)"
2016,Abril,Venezuela,862,182,304,,486,"(0.814836,-77.662532)"
2016,Abril,Venezuela,862,2,9,,11,"(10.408582,-75.538003)"
2016,Abril,Venezuela,862,6,4,,10,"(10.433609,-73.247863)"
2016,Abril,Venezuela,862,68,108,,176,"(10.445761,-75.516429)"
2016,Abril,Venezuela,862,48,141,,189,"(10.886611,-74.776708)"
2016,Abril,Venezuela,862,0,5,,5,"(11.117806,-74.232622)"
2016,Abril,Venezuela,862,1,0,,1,"(11.247723,-74.213989)"
2016,Abril,Venezuela,862,378,597,,975,"(11.360009,-72.129330)"
2016,Abril,Venezuela,862,4,6,,10,"(12.586067,-81.702563)"
2016,Abril,Venezuela,862,58,81,,139,"(3.541112,-76.384584)"
2016,Abril,Venezuela,862,31,18,,49,"(3.866713,-67.927521)"
2016,Abril,Venezuela,862,1,2,,3,"(4.452882,-75.766298)"
2016,Abril,Venezuela,862,"4,515","5,299",,"9,814","(4.697144,-74.140516)"
2016,Abril,Venezuela,862,5,12,,17,"(4.815061,-75.736532)"
2016,Abril,Venezuela,862,659,771,,"1,430","(6.171601,-75.427454)"
2016,Abril,Venezuela,862,40,51,,91,"(6.185799,-67.483929)"
2016,Abril,Venezuela,862,51,46,,97,"(7.088729,-70.740253)"
2016,Abril,Venezuela,862,5,9,,14,"(7.128456,-73.183637)"
2016,Abril,Venezuela,862,"1,136","1,428",,"2,564","(7.818934,-72.453226)"
2016,Abril,Venezuela,862,137,162,,299,"(7.927209,-72.507910)"
2016,Abril,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2016,Abril,Venezuela,862,5,5,,10,"NoAplica,NoAplica"
2016,Mayo,Venezuela,862,1,1,,2,"(-4.197703,-69.941278)"
2016,Mayo,Venezuela,862,2,2,,4,"(0.25129,-76.875963)"
2016,Mayo,Venezuela,862,167,290,,457,"(0.814836,-77.662532)"
2016,Mayo,Venezuela,862,3,12,,15,"(10.408582,-75.538003)"
2016,Mayo,Venezuela,862,54,106,,160,"(10.445761,-75.516429)"
2016,Mayo,Venezuela,862,60,109,,169,"(10.886611,-74.776708)"
2016,Mayo,Venezuela,862,1,12,,13,"(11.117806,-74.232622)"
2016,Mayo,Venezuela,862,0,7,,7,"(11.247723,-74.213989)"
2016,Mayo,Venezuela,862,407,654,,"1,061","(11.360009,-72.129330)"
2016,Mayo,Venezuela,862,1,3,,4,"(12.586067,-81.702563)"
2016,Mayo,Venezuela,862,58,82,,140,"(3.541112,-76.384584)"
2016,Mayo,Venezuela,862,31,32,,63,"(3.866713,-67.927521)"
2016,Mayo,Venezuela,862,1,4,,5,"(4.452882,-75.766298)"
2016,Mayo,Venezuela,862,"4,514","5,541",,"10,055","(4.697144,-74.140516)"
2016,Mayo,Venezuela,862,4,12,,16,"(4.815061,-75.736532)"
2016,Mayo,Venezuela,862,670,820,,"1,490","(6.171601,-75.427454)"
2016,Mayo,Venezuela,862,47,54,,101,"(6.185799,-67.483929)"
